Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes,Flow Packets,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets,Bwd Packets,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Family
10.8.8.130-198.7.63.141-38592-53-17,10.8.8.130,38592,198.7.63.141,53,17,03/06/2015 04:54:36 PM,123354,1,1,37,225,37,37,37,0,225,225,225,0,2123.9684161033,16.2134993596,123354,0,123354,123354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1067496798,8.1067496798,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-8925-53-17,10.8.8.130,8925,198.7.63.141,53,17,03/06/2015 04:55:37 PM,125666,1,1,45,197,45,45,45,0,197,197,197,0,1925.7396590963,15.9152037942,125666,0,125666,125666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9576018971,7.9576018971,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-45215-53-17,10.8.8.130,45215,198.7.63.141,53,17,03/06/2015 04:55:32 PM,130649,1,1,37,213,37,37,37,0,213,213,213,0,1913.5240223806,15.308192179,130649,0,130649,130649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6540960895,7.6540960895,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-49360-53-17,10.8.8.130,49360,198.7.63.141,53,17,03/06/2015 05:00:08 PM,124620,1,1,37,213,37,37,37,0,213,213,213,0,2006.0985395603,16.0487883165,124620,0,124620,124620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0243941582,8.0243941582,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-24005-53-17,10.8.8.130,24005,198.7.63.141,53,17,03/06/2015 05:04:03 PM,125379,1,1,37,225,37,37,37,0,225,225,225,0,2089.6641383326,15.9516346438,125379,0,125379,125379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9758173219,7.9758173219,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-20690-53-17,10.8.8.130,20690,198.7.63.141,53,17,03/06/2015 04:55:30 PM,125797,1,1,37,213,37,37,37,0,213,213,213,0,1987.3287916246,15.898630333,125797,0,125797,125797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9493151665,7.9493151665,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-10075-53-17,10.8.8.130,10075,198.7.63.141,53,17,03/06/2015 04:53:06 PM,122517,1,1,45,197,45,45,45,0,197,197,197,0,1975.2360896855,16.324265204,122517,0,122517,122517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.162132602,8.162132602,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-9679-53-17,10.8.8.130,9679,198.7.63.141,53,17,03/06/2015 05:02:57 PM,125966,1,1,37,225,37,37,37,0,225,225,225,0,2079.926329327,15.8773002239,125966,0,125966,125966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9386501119,7.9386501119,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-8270-53-17,10.8.8.130,8270,198.7.63.141,53,17,03/06/2015 05:03:17 PM,126192,1,1,37,225,37,37,37,0,225,225,225,0,2076.2013439838,15.8488652213,126192,0,126192,126192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9244326106,7.9244326106,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-20569-53-17,10.8.8.130,20569,198.7.63.141,53,17,03/06/2015 05:05:06 PM,124041,1,1,45,209,45,45,45,0,209,209,209,0,2047.7100313606,16.1237010343,124041,0,124041,124041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0618505172,8.0618505172,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-64024-53-17,10.8.8.130,64024,198.7.63.141,53,17,03/06/2015 04:56:52 PM,123087,1,1,37,213,37,37,37,0,213,213,213,0,2031.0837050217,16.2486696402,123087,0,123087,123087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1243348201,8.1243348201,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-42158-53-17,10.8.8.130,42158,198.7.63.141,53,17,03/06/2015 04:56:54 PM,128975,1,1,33,192,33,33,33,0,192,192,192,0,1744.5241325838,15.5068811785,128975,0,128975,128975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7534405893,7.7534405893,33,192,86,91.7986928012,8427,0,0,0,0,0,0,0,0,1,129,33,192,0,0,0,0,0,0,0,16,0,96,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-12590-53-17,10.8.8.130,12590,198.7.63.141,53,17,03/06/2015 05:03:41 PM,123401,1,1,37,225,37,37,37,0,225,225,225,0,2123.1594557581,16.2073240898,123401,0,123401,123401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1036620449,8.1036620449,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-53036-53-17,10.8.8.130,53036,198.7.63.141,53,17,03/06/2015 05:02:17 PM,128103,1,1,33,212,33,33,33,0,212,212,212,0,1912.523516233,15.6124368672,128103,0,128103,128103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.8062184336,7.8062184336,33,212,92.6666666667,103.3456981849,10680.3333333333,0,0,0,0,0,0,0,0,1,139,33,212,0,0,0,0,0,0,0,16,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-41565-53-17,10.8.8.130,41565,198.7.63.141,53,17,03/06/2015 05:07:03 PM,126230,1,1,37,225,37,37,37,0,225,225,225,0,2075.5763289234,15.8440941139,126230,0,126230,126230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.922047057,7.922047057,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-18860-53-17,10.8.8.130,18860,198.7.63.141,53,17,03/06/2015 04:56:17 PM,122560,1,1,37,213,37,37,37,0,213,213,213,0,2039.817232376,16.318537859,122560,0,122560,122560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1592689295,8.1592689295,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-15139-53-17,10.8.8.130,15139,198.7.63.141,53,17,03/06/2015 05:00:17 PM,122805,1,1,45,197,45,45,45,0,197,197,197,0,1970.6038027768,16.2859818411,122805,0,122805,122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1429909206,8.1429909206,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-38199-53-17,10.8.8.130,38199,198.7.63.141,53,17,03/06/2015 04:56:47 PM,134041,1,1,37,225,37,37,37,0,225,225,225,0,1954.6258234421,14.9208078125,134041,0,134041,134041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.4604039063,7.4604039063,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-26520-53-17,10.8.8.130,26520,198.7.63.141,53,17,03/06/2015 05:07:03 PM,126354,1,1,37,213,37,37,37,0,213,213,213,0,1978.5681498014,15.8285451984,126354,0,126354,126354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9142725992,7.9142725992,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-57947-53-17,10.8.8.130,57947,198.7.63.141,53,17,03/06/2015 05:07:31 PM,122522,1,1,37,213,37,37,37,0,213,213,213,0,2040.4498783892,16.3235990271,122522,0,122522,122522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1617995136,8.1617995136,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-28131-53-17,10.8.8.130,28131,198.7.63.141,53,17,03/06/2015 04:54:21 PM,123132,1,1,37,213,37,37,37,0,213,213,213,0,2030.3414222136,16.2427313777,123132,0,123132,123132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1213656889,8.1213656889,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-8413-53-17,10.8.8.130,8413,198.7.63.141,53,17,03/06/2015 04:55:23 PM,114326921,2,2,70,431,37,33,35,2.8284271247,218,213,215.5,3.5355339059,4.3821699703,0.034987385,38108973.6666667,65781951.1829641,114067428,126154,114193582,114193582,0,114193582,114193582,114200767,114200767,0,114200767,114200767,0,0,0,0,16,16,0.0174936925,0.0174936925,33,218,107.6,98.5281685611,9707.8,0,0,0,0,0,0,0,0,1,134.5,35,215.5,0,0,0,0,0,0,0,17,0,107,0,0,1,8,0,0,0,0,1433361380561110,80474362.5913378,1433361437465078,1433361323657143,VPN,Chat
10.8.8.130-198.7.63.141-20828-53-17,10.8.8.130,20828,198.7.63.141,53,17,03/06/2015 05:05:00 PM,133129,1,1,45,197,45,45,45,0,197,197,197,0,1817.7857566721,15.0230227824,133129,0,133129,133129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5115113912,7.5115113912,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-31053-53-17,10.8.8.130,31053,198.7.63.141,53,17,03/06/2015 04:59:22 PM,125640,1,1,33,204,33,33,33,0,204,204,204,0,1886.3419293219,15.9184972939,125640,0,125640,125640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9592486469,7.9592486469,33,204,90,98.7268960314,9747,0,0,0,0,0,0,0,0,1,135,33,204,0,0,0,0,0,0,0,16,0,102,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-7929-53-17,10.8.8.130,7929,198.7.63.141,53,17,03/06/2015 05:07:12 PM,125900,1,1,37,213,37,37,37,0,213,213,213,0,1985.7029388404,15.8856235107,125900,0,125900,125900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9428117554,7.9428117554,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-55486-53-17,10.8.8.130,55486,198.7.63.141,53,17,03/06/2015 04:58:32 PM,125390,1,1,37,213,37,37,37,0,213,213,213,0,1993.7794082463,15.950235266,125390,0,125390,125390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.975117633,7.975117633,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-4319-53-17,10.8.8.130,4319,198.7.63.141,53,17,03/06/2015 05:05:32 PM,125742,1,1,37,213,37,37,37,0,213,213,213,0,1988.1980563376,15.9055844507,125742,0,125742,125742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9527922254,7.9527922254,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
173.194.78.189-10.8.8.130-443-60098-6,173.194.78.189,443,10.8.8.130,60098,6,03/06/2015 05:06:32 PM,63737557,311,301,124857,18559,1288,0,401.4694533762,427.8540279408,1308,0,61.657807309,133.2066283905,2250.101929699,9.6018741352,104316.787234043,340451.378124627,4925682,4,63737557,205605.022580645,463742.24262867,4925697,19,63523448,211744.826666667,479762.759195549,4925706,4,1,0,0,0,9952,9632,4.8793837517,4.7224903835,0,1308,234.6867862969,361.0513783595,130358.097815309,0,0,0,314,612,0,0,0,0,235.0702614379,401.4694533762,61.657807309,0,0,0,0,23,4032,0,204,0,30,1653,1444,219,32,0,0,0,0,1433362018099000,17223466.4578613,1433362055748755,1433361992049600,VPN,Chat
10.8.8.130-198.7.63.141-21443-53-17,10.8.8.130,21443,198.7.63.141,53,17,03/06/2015 05:04:43 PM,127015,1,1,45,209,45,45,45,0,209,209,209,0,1999.7638074243,15.746171712,127015,0,127015,127015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.873085856,7.873085856,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-14877-53-17,10.8.8.130,14877,198.7.63.141,53,17,03/06/2015 04:57:52 PM,122515,1,1,37,225,37,37,37,0,225,225,225,0,2138.5136513896,16.32453169,122515,0,122515,122515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.162265845,8.162265845,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-7123-53-17,10.8.8.130,7123,198.7.63.141,53,17,03/06/2015 05:06:56 PM,133731,1,1,37,225,37,37,37,0,225,225,225,0,1959.1568147999,14.9553955328,133731,0,133731,133731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.4776977664,7.4776977664,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-25209-53-17,10.8.8.130,25209,198.7.63.141,53,17,03/06/2015 05:06:38 PM,126165,1,1,45,209,45,45,45,0,209,209,209,0,2013.2366345659,15.8522569651,126165,0,126165,126165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9261284825,7.9261284825,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-16983-53-17,10.8.8.130,16983,198.7.63.141,53,17,03/06/2015 05:02:04 PM,131888,1,1,37,225,37,37,37,0,225,225,225,0,1986.534028873,15.1643818998,131888,0,131888,131888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5821909499,7.5821909499,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-19076-53-17,10.8.8.130,19076,198.7.63.141,53,17,03/06/2015 05:02:14 PM,124443,1,1,37,213,37,37,37,0,213,213,213,0,2008.9518896202,16.071615117,124443,0,124443,124443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0358075585,8.0358075585,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-38917-53-17,10.8.8.130,38917,198.7.63.141,53,17,03/06/2015 04:53:26 PM,123263,1,1,37,225,37,37,37,0,225,225,225,0,2125.5364545728,16.2254691189,123263,0,123263,123263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1127345594,8.1127345594,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-40823-53-17,10.8.8.130,40823,198.7.63.141,53,17,03/06/2015 05:03:56 PM,124255,1,1,39,230,39,39,39,0,230,230,230,0,2164.902820812,16.0959317532,124255,0,124255,124255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0479658766,8.0479658766,39,230,102.6666666667,110.2739014152,12160.3333333333,0,0,0,0,0,0,0,0,1,154,39,230,0,0,0,0,0,0,0,19,0,115,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-47759-53-17,10.8.8.130,47759,198.7.63.141,53,17,03/06/2015 05:03:15 PM,127860,1,1,37,225,37,37,37,0,225,225,225,0,2049.1162208666,15.6421085562,127860,0,127860,127860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.8210542781,7.8210542781,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-12772-53-17,10.8.8.130,12772,198.7.63.141,53,17,03/06/2015 05:00:12 PM,123024,1,1,37,213,37,37,37,0,213,213,213,0,2032.1238132397,16.2569905059,123024,0,123024,123024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.128495253,8.128495253,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-55224-53-17,10.8.8.130,55224,198.7.63.141,53,17,03/06/2015 05:07:35 PM,129660,1,1,37,225,37,37,37,0,225,225,225,0,2020.669443159,15.4249575814,129660,0,129660,129660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7124787907,7.7124787907,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-50218-53-17,10.8.8.130,50218,198.7.63.141,53,17,03/06/2015 05:05:46 PM,126871,1,1,37,213,37,37,37,0,213,213,213,0,1970.5054740642,15.7640437925,126871,0,126871,126871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.8820218963,7.8820218963,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-53694-53-17,10.8.8.130,53694,198.7.63.141,53,17,03/06/2015 04:59:21 PM,124481,1,1,37,225,37,37,37,0,225,225,225,0,2104.7388758124,16.0667089757,124481,0,124481,124481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0333544878,8.0333544878,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-2104-53-17,10.8.8.130,2104,198.7.63.141,53,17,03/06/2015 04:57:51 PM,125975,1,1,37,225,37,37,37,0,225,225,225,0,2079.7777336773,15.8761659059,125975,0,125975,125975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.938082953,7.938082953,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-42188-53-17,10.8.8.130,42188,198.7.63.141,53,17,03/06/2015 04:53:13 PM,122786,1,1,33,212,33,33,33,0,212,212,212,0,1995.3414884433,16.2885019465,122786,0,122786,122786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.1442509732,8.1442509732,33,212,92.6666666667,103.3456981849,10680.3333333333,0,0,0,0,0,0,0,0,1,139,33,212,0,0,0,0,0,0,0,16,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-61660-53-17,10.8.8.130,61660,198.7.63.141,53,17,03/06/2015 04:56:53 PM,125841,1,1,37,213,37,37,37,0,213,213,213,0,1986.6339269396,15.8930714155,125841,0,125841,125841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9465357078,7.9465357078,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-45413-53-17,10.8.8.130,45413,198.7.63.141,53,17,03/06/2015 05:00:16 PM,127371,1,1,37,213,37,37,37,0,213,213,213,0,1962.7701753146,15.7021614025,127371,0,127371,127371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.8510807013,7.8510807013,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-55264-53-17,10.8.8.130,55264,198.7.63.141,53,17,03/06/2015 05:01:01 PM,128328,1,1,37,225,37,37,37,0,225,225,225,0,2041.6432890718,15.5850632754,128328,0,128328,128328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7925316377,7.7925316377,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
216.58.210.13-10.8.8.130-443-46983-6,216.58.210.13,443,10.8.8.130,46983,6,03/06/2015 04:52:20 PM,64,3,0,0,0,0,0,0,0,0,0,0,0,0,46875,32,19.7989898732,46,18,64,32,19.7989898732,46,18,0,0,0,0,0,0,0,0,0,60,0,46875,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1433361140099083,0,1433361140099083,1433361140099083,VPN,Chat
10.8.8.130-198.7.63.141-10913-53-17,10.8.8.130,10913,198.7.63.141,53,17,03/06/2015 05:00:16 PM,127388,1,1,37,225,37,37,37,0,225,225,225,0,2056.7086381763,15.7000659403,127388,0,127388,127388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.8500329701,7.8500329701,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.130-198.7.63.141-1277-53-17,10.8.8.130,1277,198.7.63.141,53,17,03/06/2015 05:07:09 PM,125316,1,1,45,209,45,45,45,0,209,209,209,0,2026.8760573271,15.9596539947,125316,0,125316,125316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9798269974,7.9798269974,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
